"characterCount","wordCount","syllableCount","sentenceCount","sectionCount","subsectionCount","paragraphCount","meanSectionSize","meanParagraphSize","largestSectionSize","shortestSectionSize","largestShortestSectionRatio","sectionSizeStandardDeviation","meanOfSubsectionsPerSection","abstractSize","abstractSizeArtcileLengthRatio","citationCount","citationCountPerSentence","citationCountPerSection","externalLinksCount","externalLinksPerSentence","externalLinksPerSection","imageCount","imagePerSentence","imagePerSection","meanSentenceSize","largestSentenceSize","shortestSentenceSize","largeSentenceRate","shortSentenceRate","questionCount","questionRatio","exclamationCount","exclamationRatio","toBeVerbCount","toBeVerbRatio","toBeVerbPerSentence","toBeVerbRate","automatedReadabilityIndex","colemanLiauIndex","fleshReadingEase","fleschKincaidGradeLevel","gunningFogIndex","lasbarhetsIndex","smogGrading","linsearWriteFormula","daleChallReadabilityFormula","differentWordCount","differentWordsPerSentence","differentWordsRate","nounCount","nounsPerSentence","nounsRate","differentNounCount","differentNounsPerSentence","differentNounsRate","verbCount","verbsPerSentence","verbsRate","differentVerbCount","differentVerbsPerSentence","differentVerbsRate","pronounCount","pronounsPerSentence","pronounsRate","differentPronounCount","differentPronounsPerSentence","differentPronounsRate","adjectiveCount","adjectivesPerSentence","differentAdjectiveCount","differentAdjectivesPerSentence","differentAdjectivesRate","adverbCount","adverbsPerSentence","adverbsRate","differentAdverbCount","differentAdverbsPerSentence","differentAdverbsRate","coordinatingConjunctionCount","coordinatingConjunctionsPerSentence","coordinatingConjunctionsRate","differentCoordinatingConjunctionCount","differentCoordinatingConjunctionsPerSentence","differentCoordinatingConjunctionsRate","subordinatingPrepositionAndConjunctionCount","subordinatingPrepositionsAndConjunctionsPerSentence","subordinatingPrepositionsAndConjunctionsRate","differentSubordinatingPrepositionAndConjunctionCount","differentSubordinatingPrepositionsAndConjunctionsPerSentence","differentSubordinatingPrepositionsAndConjunctionsRate","syllablesPerWord","charactersPerWord","differentNounsDifferentWordsRatio","differentVerbsDifferentWordsRatio","differentPronounsDifferentWordsRatio","differentAdjectivesDifferentWordsRatio","differentAdverbsDifferentWordsRatio","differentCoordinatingConjunctionsDifferentWordsRatio","differentSubordinatingPrepositionsAndConjunctionsDifferentWordsRatio","qualityClass"
18495,3638,6233,149,8,2,30,2311.875,121.26666666666667,31237,17,1837.4705882352941,3732.651313647726,0.25,1095,0.059205190592051905,69,0.46308724832214765,8.625,31,0.2080536912751678,3.875,7,0.04697986577181208,0.875,24.416107382550337,68,6,0.18791946308724833,0.35570469798657717,0,0,0,0,103,0.3678571428571429,0.6912751677852349,0.028312259483232547,14.722927248174564,12.880648708081363,37.107131490493714,14.149269234884574,321.17930716412513,1205.8788841795385,81.8919509514479,-0.5469798657718121,271.3678083049541,1232,8.268456375838927,0.33864760857614074,1192,8,0.3276525563496427,630,4.228187919463087,0.17317207256734468,280,1.8791946308724832,0.07696536558548653,169,1.1342281879194631,0.046454095656954374,171,1.1476510067114094,0.047003848268279275,11,0.0738255033557047,0.0030236393622869707,299,2.0067114093959733,172,1.1543624161073827,0.04727872457394173,141,0.9463087248322147,0.03875755909840572,62,0.4161073825503356,0.017042330951072018,134,0.8993288590604027,0.8993288590604027,3,0.020134228187919462,0.0008246289169873557,525,3.523489932885906,0.14431006047278724,36,0.24161073825503357,0.009895547003848268,1.7133040131940627,5.083837273227048,0.5113636363636364,0.13717532467532467,0.008928571428571428,0.1396103896103896,0.05032467532467533,0.002435064935064935,0.02922077922077922,1
32816,6693,11322,313,9,17,74,3646.222222222222,90.44594594594595,31237,17,1837.4705882352941,3702.544883704023,1.8888888888888888,1095,0.03336786933203315,82,0.26198083067092653,9.11111111111111,12,0.038338658146964855,1.3333333333333333,19,0.06070287539936102,2.111111111111111,21.383386581469647,71,2,0.19808306709265175,0.34824281150159747,0,0,0,0,299,0.5476190476190477,0.9552715654952076,0.044673539518900345,12.354978812922184,11.645581951292392,42.01997064311627,12.710614446737306,186.30324257521448,690.5473302054518,58.816616704744646,-0.7811501597444089,156.02915541863635,1333,4.258785942492013,0.1991633049454654,2067,6.603833865814696,0.3088301210219632,486,1.5527156549520766,0.07261317794710892,546,1.744408945686901,0.08157776781712237,210,0.670926517571885,0.031376064545047065,111,0.3546325878594249,0.016584491259524877,13,0.04153354632587859,0.00194232780516958,668,2.134185303514377,250,0.7987220447284346,0.03735245779172269,199,0.6357827476038339,0.029732556402211265,82,0.26198083067092653,0.012251606155685045,188,0.6006389776357828,0.6006389776357828,7,0.022364217252396165,0.0010458688181682356,917,2.929712460063898,0.13700881518003885,48,0.15335463258785942,0.007171671896010758,1.6916181084715374,4.903033019572688,0.36459114778694673,0.15753938484621155,0.009752438109527382,0.18754688672168043,0.06151537884471118,0.005251312828207052,0.03600900225056264,1
14121,2866,4879,161,6,6,36,2353.5,79.61111111111111,31237,17,1837.4705882352941,3670.81980742893,1,1095,0.07754408328022094,110,0.6832298136645962,18.333333333333332,4,0.024844720496894408,0.6666666666666666,6,0.037267080745341616,1,17.801242236024844,58,5,0.11801242236024845,0.17391304347826086,0,0,0,0,111,0.47639484978540775,0.6894409937888198,0.03872993719469644,10.677149380399023,11.508401953942776,44.74601338026034,11.440481680702863,429.3814878225328,1609.282425714852,81.4415076875822,-0.5931677018633541,364.5160152366794,876,5.440993788819876,0.30565247732030704,957,5.944099378881988,0.3339148639218423,374,2.3229813664596275,0.13049546406140963,233,1.4472049689440993,0.081297976273552,118,0.7329192546583851,0.041172365666434056,41,0.2546583850931677,0.014305652477320307,6,0.037267080745341616,0.00209351011863224,260,1.6149068322981366,133,0.8260869565217391,0.04640614096301465,133,0.8260869565217391,0.04640614096301465,59,0.36645962732919257,0.020586182833217028,126,0.782608695652174,0.782608695652174,7,0.043478260869565216,0.0024424284717376133,341,2.1180124223602483,0.11898115840893231,29,0.18012422360248448,0.010118632240055827,1.7023726448011165,4.9270760642009765,0.4269406392694064,0.13470319634703196,0.00684931506849315,0.15182648401826485,0.06735159817351598,0.007990867579908675,0.033105022831050226,1
25611,4786,9053,320,11,6,56,2328.2727272727275,85.46428571428571,31237,17,1837.4705882352941,3618.651253724282,0.5454545454545454,1095,0.042755066182499704,161,0.503125,14.636363636363637,46,0.14375,4.181818181818182,3,0.009375,0.2727272727272727,14.95625,76,2,0.1875,0.315625,0,0,0,0,138,0.40233236151603496,0.43125,0.028834099456748852,11.252431310071039,13.686142916840783,31.62853913758883,12.563330312369413,269.4593073547848,1000.9853274320484,59.83098466196472,-0.7515625,228.0809940200585,1458,4.55625,0.3046385290430422,1702,5.31875,0.35562055996656916,637,1.990625,0.1330965315503552,343,1.071875,0.07166736314249895,204,0.6375,0.04262432093606352,56,0.175,0.011700793982448809,8,0.025,0.001671541997492687,511,1.596875,259,0.809375,0.05411617216882574,141,0.440625,0.029460927705808607,72,0.225,0.015043877977434183,163,0.509375,0.509375,6,0.01875,0.0012536564981195152,635,1.984375,0.13267864605098204,41,0.128125,0.00856665273715002,1.8915587129126619,5.351232762223151,0.43689986282578874,0.13991769547325103,0.0054869684499314125,0.1776406035665295,0.04938271604938271,0.00411522633744856,0.028120713305898493,1
18847,3700,6522,160,7,6,46,2692.4285714285716,80.43478260869566,31237,17,1837.4705882352941,3583.0931948471048,0.8571428571428571,1095,0.05809943227038786,92,0.575,13.142857142857142,64,0.4,9.142857142857142,10,0.0625,1.4285714285714286,23.125,69,7,0.16875,0.3125,0,0,0,0,86,0.32452830188679244,0.5375,0.023243243243243242,14.124221621621622,12.871448648648645,34.23847635135138,14.228641891891893,358.3635135135135,1326.1825972313777,84.28855850261384,-0.521875,300.9441540540541,1158,7.2375,0.312972972972973,1310,8.1875,0.35405405405405405,526,3.2875,0.14216216216216215,265,1.65625,0.07162162162162163,211,1.31875,0.05702702702702703,35,0.21875,0.00945945945945946,9,0.05625,0.0024324324324324323,280,1.75,147,0.91875,0.039729729729729726,89,0.55625,0.024054054054054055,50,0.3125,0.013513513513513514,131,0.81875,0.81875,6,0.0375,0.0016216216216216215,484,3.025,0.1308108108108108,33,0.20625,0.00891891891891892,1.7627027027027027,5.093783783783784,0.4542314335060449,0.18221070811744386,0.007772020725388601,0.12694300518134716,0.04317789291882556,0.0051813471502590676,0.02849740932642487,1
34938,7137,11550,305,6,13,57,5823,125.21052631578948,31237,17,1837.4705882352941,3655.767678931905,2.1666666666666665,1095,0.0313412330413876,184,0.6032786885245902,30.666666666666668,39,0.12786885245901639,6.5,18,0.05901639344262295,3,23.4,62,3,0.17704918032786884,0.29180327868852457,0,0,0,0,256,0.445993031358885,0.839344262295082,0.035869412918593246,13.327023959646908,11.7196076782962,46.1735334174023,12.632258932324508,196.85614684040914,724.647913418035,62.95910544931926,-0.7688524590163934,164.13520921675777,1963,6.436065573770492,0.2750455373406193,2321,7.609836065573771,0.32520666946896454,839,2.7508196721311475,0.11755639624492084,574,1.881967213114754,0.08042594927840829,342,1.1213114754098361,0.04791929382093316,134,0.43934426229508194,0.018775395824576154,14,0.04590163934426229,0.001961608518985568,466,1.5278688524590165,274,0.898360655737705,0.038391481014431836,180,0.5901639344262295,0.025220680958385876,94,0.3081967213114754,0.013170800056045958,217,0.7114754098360656,0.7114754098360656,4,0.013114754098360656,0.0005604595768530195,938,3.0754098360655737,0.13142777077203308,53,0.1737704918032787,0.007426089393302508,1.6183270281630937,4.8953341740226985,0.4274070300560367,0.17422312786551197,0.007131940906775344,0.13958227203260315,0.047885888945491596,0.0020376974019358125,0.026999490575649515,1
15575,3122,5163,109,5,4,21,3115,148.66666666666666,31237,17,1837.4705882352941,3628.723862703085,0.8,1095,0.07030497592295346,98,0.8990825688073395,19.6,8,0.07339449541284404,1.6,4,0.03669724770642202,0.8,28.642201834862384,147,10,0.1834862385321101,0.3853211009174312,0,0,0,0,137,0.4612794612794613,1.2568807339449541,0.0438821268417681,16.388298226848228,12.500640614990385,37.8561183727204,15.094680368383006,446.4985207083203,1655.8592222303905,103.95765754682041,-0.38990825688073394,375.6619065742379,1033,9.477064220183486,0.3308776425368354,1036,9.504587155963304,0.33183856502242154,440,4.036697247706422,0.14093529788597053,297,2.7247706422018347,0.09513132607303011,178,1.6330275229357798,0.057014734144778985,145,1.3302752293577982,0.046444586803331196,11,0.10091743119266056,0.003523382447149263,205,1.8807339449541285,137,1.2568807339449541,0.0438821268417681,107,0.981651376146789,0.03427290198590647,62,0.5688073394495413,0.01985906470211403,138,1.2660550458715596,1.2660550458715596,5,0.045871559633027525,0.0016015374759769379,407,3.7339449541284404,0.13036515054452275,34,0.3119266055045872,0.010890454836643177,1.653747597693786,4.988789237668161,0.4259438528557599,0.17231364956437561,0.010648596321393998,0.13262342691190707,0.060019361084220714,0.00484027105517909,0.03291384317521781,1
30433,6412,10097,268,5,1,40,6086.6,160.3,31237,17,1837.4705882352941,3737.6770838034245,0.2,1095,0.03598067886833372,209,0.7798507462686567,41.8,102,0.3805970149253731,20.4,3,0.011194029850746268,0.6,23.925373134328357,108,3,0.17537313432835822,0.3358208955223881,1,0.0037313432835820895,1,0.0037313432835820895,173,0.3191881918819188,0.6455223880597015,0.02698066126013724,12.88755712237316,10.870810979413594,49.33081488999173,12.322398953454812,226.7878660347669,841.858982356799,68.24573088001542,-0.7667910447761194,191.59190873827993,1868,6.970149253731344,0.2913287585776669,2210,8.246268656716419,0.3446662507797879,1034,3.8582089552238807,0.16126013724267,542,2.0223880597014925,0.08452900810979413,264,0.9850746268656716,0.041172800998128506,400,1.492537313432836,0.06238303181534623,21,0.07835820895522388,0.0032751091703056767,395,1.4738805970149254,227,0.8470149253731343,0.035402370555208985,142,0.5298507462686567,0.022145976294447912,71,0.26492537313432835,0.011072988147223956,198,0.7388059701492538,0.7388059701492538,4,0.014925373134328358,0.0006238303181534623,857,3.1977611940298507,0.1336556456643793,56,0.208955223880597,0.008733624454148471,1.574703680598877,4.746257018091079,0.5535331905781584,0.14132762312633834,0.011241970021413276,0.1215203426124197,0.03800856531049251,0.0021413276231263384,0.029978586723768737,1
43465,9304,14477,412,5,5,42,8693,221.52380952380952,31237,17,1837.4705882352941,3850.39932745574,1,1095,0.02519268376854941,212,0.5145631067961165,42.4,69,0.16747572815533981,13.8,5,0.012135922330097087,1,22.58252427184466,70,5,0.18446601941747573,0.32038834951456313,0,0,0,0,320,0.3579418344519016,0.7766990291262136,0.034393809114359415,11.864717638931786,10.358533963886497,52.27635609279653,11.57795402749835,163.77935536651947,607.271421798282,56.52542698860274,-0.8483009708737864,139.5503109596875,2309,5.604368932038835,0.24817282889079967,2990,7.257281553398058,0.3213671539122958,1096,2.6601941747572817,0.117798796216681,894,2.1699029126213594,0.09608770421324161,381,0.9247572815533981,0.04095012897678418,513,1.2451456310679612,0.05513757523645744,23,0.055825242718446605,0.002472055030094583,563,1.366504854368932,269,0.6529126213592233,0.028912295786758385,271,0.6577669902912622,0.02912725709372313,98,0.23786407766990292,0.01053310404127257,268,0.6504854368932039,0.6504854368932039,3,0.007281553398058253,0.00032244196044711954,1069,2.5946601941747574,0.11489681857265692,57,0.1383495145631068,0.006126397248495271,1.5559974204643163,4.67164660361135,0.47466435686444347,0.1650064963187527,0.00996102208748376,0.11650064963187527,0.04244261585101776,0.00129926375054136,0.02468601126028584,1
14942,3016,4982,111,5,4,22,2988.4,137.0909090909091,31237,17,1837.4705882352941,3841.886587777139,0.8,1095,0.07328336233435952,77,0.6936936936936937,15.4,20,0.18018018018018017,4,15,0.13513513513513514,3,27.17117117117117,66,2,0.22522522522522523,0.36936936936936937,0,0,0,0,102,0.4811320754716981,0.918918918918919,0.033819628647214856,15.490074975506012,12.241564986737401,39.50917903314459,14.498666571080363,495.2849140918107,1861.1557618626584,106.7574441412602,-0.44594594594594594,427.4661629017612,1115,10.045045045045045,0.3696949602122016,990,8.91891891891892,0.3282493368700265,539,4.8558558558558556,0.1787135278514589,212,1.90990990990991,0.07029177718832891,171,1.5405405405405406,0.05669761273209549,132,1.1891891891891893,0.04376657824933687,12,0.10810810810810811,0.003978779840848806,219,1.972972972972973,152,1.3693693693693694,0.050397877984084884,116,1.045045045045045,0.038461538461538464,58,0.5225225225225225,0.019230769230769232,91,0.8198198198198198,0.8198198198198198,3,0.02702702702702703,0.0009946949602122016,424,3.81981981981982,0.14058355437665782,32,0.2882882882882883,0.010610079575596816,1.6518567639257293,4.954244031830239,0.4834080717488789,0.15336322869955157,0.010762331838565023,0.13632286995515694,0.05201793721973094,0.0026905829596412557,0.028699551569506727,1
13179,2743,4438,124,6,4,28,2196.5,97.96428571428571,31237,17,1837.4705882352941,3811.9729806133187,0.6666666666666666,1095,0.08308672888686547,72,0.5806451612903226,12,13,0.10483870967741936,2.1666666666666665,4,0.03225806451612903,0.6666666666666666,22.120967741935484,62,7,0.13709677419354838,0.31451612903225806,0,0,0,0,122,0.43727598566308246,0.9838709677419355,0.044476850164053956,12.260119306622137,11.112912869121395,47.50478427492857,12.128828895840439,548.1411322662965,2065.1774089728397,101.7864146716745,-0.46370967741935487,474.8301491432739,942,7.596774193548387,0.3434196135617937,853,6.879032258064516,0.3109733868027707,439,3.5403225806451615,0.16004374772147284,279,2.25,0.1017134524243529,157,1.2661290322580645,0.05723660226029894,167,1.346774193548387,0.06088224571636894,12,0.0967741935483871,0.004374772147283996,137,1.1048387096774193,103,0.8306451612903226,0.037550127597520966,66,0.532258064516129,0.024061246810061977,45,0.3629032258064516,0.016405395552314985,100,0.8064516129032258,0.8064516129032258,5,0.04032258064516129,0.0018228217280349982,343,2.7661290322580645,0.12504557054320087,32,0.25806451612903225,0.011666059059423988,1.6179365658038645,4.804593510754648,0.46602972399150744,0.16666666666666666,0.012738853503184714,0.10934182590233546,0.04777070063694268,0.005307855626326964,0.03397027600849257,1
43293,8115,14370,319,8,13,67,5411.625,121.11940298507463,31237,17,1837.4705882352941,3827.9773292350724,1.625,1095,0.025292772503638,173,0.542319749216301,21.625,5,0.01567398119122257,0.625,12,0.03761755485893417,1.5,25.438871473354233,73,2,0.19122257053291536,0.3448275862068966,0,0,0,0,222,0.33687405159332323,0.6959247648902821,0.02735674676524954,16.416981023183588,14.405845964263708,31.205303310368038,15.226538802519428,201.0763495751704,748.4401613827469,66.07504181769475,-0.7978056426332288,170.83044547424663,2176,6.821316614420063,0.2681454097350585,2552,8,0.314479359211337,1032,3.2351097178683386,0.12717190388170055,659,2.0658307210031346,0.08120764017252002,326,1.0219435736677116,0.04017252002464572,419,1.3134796238244515,0.051632778804682686,19,0.05956112852664577,0.002341343191620456,735,2.304075235109718,326,1.0219435736677116,0.04017252002464572,367,1.1504702194357366,0.0452248921749846,129,0.4043887147335423,0.01589648798521257,341,1.0689655172413792,1.0689655172413792,7,0.0219435736677116,0.000862600123228589,1051,3.2946708463949843,0.12951324707332101,51,0.15987460815047022,0.006284658040665434,1.7707948243992606,5.334935304990758,0.4742647058823529,0.14981617647058823,0.008731617647058824,0.14981617647058823,0.059283088235294115,0.003216911764705882,0.0234375,1
49094,9202,16401,345,11,12,76,4463.090909090909,121.07894736842105,31237,17,1837.4705882352941,3806.0426375396023,1.0909090909090908,1095,0.022304151220108363,204,0.591304347826087,18.545454545454547,36,0.10434782608695652,3.272727272727273,27,0.0782608695652174,2.4545454545454546,26.672463768115943,135,4,0.18840579710144928,0.3855072463768116,0,0,0,0,243,0.3111395646606914,0.7043478260869566,0.026407302760269508,17.034762638241844,14.460891110628122,28.977337343173673,15.843754023227465,188.05216307733986,698.0467091071833,65.25929579742274,-0.7869565217391304,157.92615165997313,2466,7.147826086956521,0.2679852206042165,2799,8.11304347826087,0.3041730058682895,1127,3.2666666666666666,0.12247337535318409,781,2.263768115942029,0.08487285372745056,416,1.2057971014492754,0.045207563573136274,599,1.736231884057971,0.06509454466420343,22,0.06376811594202898,0.0023907846120408607,793,2.298550724637681,360,1.0434782608695652,0.039121930015214086,326,0.9449275362318841,0.035427081069332754,128,0.3710144927536232,0.013910019560965008,387,1.1217391304347826,1.1217391304347826,6,0.017391304347826087,0.0006520321669202348,1194,3.4608695652173913,0.12975440121712672,52,0.15072463768115943,0.005650945446642034,1.7823299282764615,5.335144533797001,0.4570154095701541,0.16869424168694241,0.008921330089213302,0.145985401459854,0.05190592051905921,0.0024330900243309003,0.021086780210867802,1
54124,11171,17760,441,4,10,81,13531,137.91358024691357,31237,17,1837.4705882352941,4132.5485384523545,2.5,1095,0.02023132067105166,200,0.45351473922902497,50,12,0.027210884353741496,3,20,0.045351473922902494,5,25.331065759637188,111,3,0.17913832199546487,0.3741496598639456,1,0.0022675736961451248,1,0.0022675736961451248,329,0.3080524344569288,0.746031746031746,0.029451257720884434,14.055695801669813,11.52034016650255,46.62428156522063,13.049119226958528,162.2262406445585,604.1062192185004,59.1948255965413,-0.8582766439909297,136.7721429545972,2735,6.201814058956916,0.24483036433622773,3581,8.120181405895691,0.32056216990421627,1270,2.879818594104308,0.1136872258526542,1068,2.421768707482993,0.09560469071703519,476,1.0793650793650793,0.04261033031957748,682,1.5464852607709751,0.06105093545788202,27,0.061224489795918366,0.002416972518127294,656,1.4875283446712018,324,0.7346938775510204,0.029003670217527526,330,0.7482993197278912,0.029540775221555814,133,0.30158730158730157,0.011905827589293707,335,0.7596371882086168,0.7596371882086168,7,0.015873015873015872,0.0006266225046996687,1363,3.090702947845805,0.12201235341509264,53,0.12018140589569161,0.004744427535583206,1.589830811923731,4.845045206337839,0.4643510054844607,0.17404021937842779,0.009872029250457038,0.11846435100548446,0.04862888482632541,0.002559414990859232,0.019378427787934187,1
22040,4325,7698,190,6,13,47,3673.3333333333335,92.02127659574468,31237,17,1837.4705882352941,4132.902700046531,2.1666666666666665,1095,0.049682395644283124,136,0.7157894736842105,22.666666666666668,56,0.29473684210526313,9.333333333333334,9,0.04736842105263158,1.5,22.763157894736842,78,6,0.1631578947368421,0.3526315789473684,0,0,0,0,138,0.38440111420612816,0.7263157894736842,0.03190751445086705,13.953521143900211,12.863861271676296,33.15217508366294,14.29026741709766,410.74225737754796,1547.6682862807518,89.49614280325305,-0.6026315789473684,352.2477769090356,1457,7.668421052631579,0.336878612716763,1394,7.336842105263158,0.3223121387283237,657,3.457894736842105,0.15190751445086706,359,1.8894736842105264,0.08300578034682081,225,1.1842105263157894,0.05202312138728324,163,0.8578947368421053,0.0376878612716763,14,0.07368421052631578,0.0032369942196531793,384,2.0210526315789474,214,1.1263157894736842,0.04947976878612717,157,0.8263157894736842,0.036300578034682084,72,0.37894736842105264,0.016647398843930634,141,0.7421052631578947,0.7421052631578947,5,0.02631578947368421,0.0011560693641618498,581,3.057894736842105,0.13433526011560692,37,0.19473684210526315,0.008554913294797687,1.779884393063584,5.095953757225433,0.45092656142759097,0.15442690459849004,0.009608785175017159,0.14687714481811942,0.04941660947151681,0.0034317089910775567,0.02539464653397392,1
18503,3618,6118,175,10,2,30,1850.3,120.6,31237,17,1837.4705882352941,4085.1968333778614,0.2,1095,0.059179592498513754,95,0.5428571428571428,9.5,36,0.2057142857142857,3.6,8,0.045714285714285714,0.8,20.674285714285713,76,1,0.18285714285714286,0.25142857142857145,0,0,0,0,115,0.3938356164383562,0.6571428571428571,0.03178551686014373,12.994796256811178,12.839480375898287,42.792888557213956,12.426647492695256,495.57761920555953,1876.4341898497526,93.79248404670321,-0.6371428571428571,426.4312618738056,1177,6.725714285714286,0.32531785516860146,1127,6.44,0.31149806522940854,494,2.822857142857143,0.13653952459922608,292,1.6685714285714286,0.08070757324488667,163,0.9314285714285714,0.045052515201768936,59,0.33714285714285713,0.01630735212824765,8,0.045714285714285714,0.002211166390270868,362,2.0685714285714285,198,1.1314285714285715,0.05472636815920398,165,0.9428571428571428,0.04560530679933665,70,0.4,0.019347705914870093,176,1.0057142857142858,1.0057142857142858,5,0.02857142857142857,0.0013819789939192924,457,2.611428571428571,0.12631288004422334,37,0.21142857142857144,0.010226644555002764,1.6909894969596462,5.114151464897733,0.41971112999150384,0.13848768054375532,0.006796941376380629,0.16822429906542055,0.059473237043330504,0.004248088360237893,0.03143585386576041,1
13389,2756,4516,117,7,0,24,1912.7142857142858,114.83333333333333,31237,17,1837.4705882352941,4051.1785734675773,0,1095,0.08178355366345508,62,0.5299145299145299,8.857142857142858,7,0.05982905982905983,1,3,0.02564102564102564,0.42857142857142855,23.555555555555557,62,7,0.1623931623931624,0.27350427350427353,0,0,0,0,90,0.45,0.7692307692307693,0.03265602322206096,13.229559345266892,11.50918722786647,44.299986292533475,12.932225447508468,656.4614094500889,2487.071461956655,114.64246158758777,-0.38888888888888884,564.9831792130301,804,6.871794871794871,0.29172714078374457,933,7.9743589743589745,0.33853410740203194,363,3.1025641025641026,0.13171262699564587,200,1.7094017094017093,0.07256894049346879,117,1,0.04245283018867924,61,0.5213675213675214,0.022133526850507984,11,0.09401709401709402,0.0039912917271407835,187,1.5982905982905984,107,0.9145299145299145,0.038824383164005806,63,0.5384615384615384,0.022859216255442672,35,0.29914529914529914,0.01269956458635704,96,0.8205128205128205,0.8205128205128205,4,0.03418803418803419,0.001451378809869376,416,3.5555555555555554,0.1509433962264151,34,0.2905982905982906,0.012336719883889695,1.6386066763425253,4.8581277213352685,0.45149253731343286,0.1455223880597015,0.013681592039800995,0.13308457711442787,0.043532338308457715,0.004975124378109453,0.04228855721393035,1
49496,9949,16549,329,12,8,73,4124.666666666667,136.2876712328767,31237,17,1837.4705882352941,4019.431286815851,0.6666666666666666,1095,0.022122999838370776,371,1.127659574468085,30.916666666666668,6,0.0182370820668693,0.5,17,0.05167173252279635,1.4166666666666667,30.24012158054711,112,3,0.17933130699088146,0.3829787234042553,0,0,0,0,305,0.45252225519287836,0.9270516717325228,0.030656347371595134,17.122180601309843,12.474005427681174,35.41905325671564,15.83156982067511,198.64344032987688,741.0440522421927,70.97151467971543,-0.8009118541033434,166.43913995300045,2024,6.151975683890577,0.20343753141019197,3185,9.680851063829786,0.3201326766509197,844,2.5653495440729484,0.08483264649713539,674,2.048632218844985,0.0677455020605086,356,1.082066869300912,0.03578249070258317,165,0.5015197568389058,0.016584581364961302,11,0.03343465045592705,0.0011056387576640868,727,2.209726443768997,306,0.9300911854103343,0.030756859985928232,307,0.9331306990881459,0.03085737260026133,107,0.3252279635258359,0.010754849733641571,373,1.1337386018237081,1.1337386018237081,6,0.0182370820668693,0.0006030756859985928,1377,4.185410334346504,0.13840586993667706,46,0.1398176291793313,0.004623580259322545,1.6633832545984522,4.974972359031058,0.41699604743083,0.17588932806324112,0.005434782608695652,0.15118577075098813,0.052865612648221344,0.0029644268774703555,0.022727272727272728,1
11606,2344,3859,91,6,0,23,1934.3333333333333,101.91304347826087,31237,17,1837.4705882352941,3993.4213563592757,0,1095,0.09434775116319145,55,0.6043956043956044,9.166666666666666,10,0.10989010989010989,1.6666666666666667,6,0.06593406593406594,1,25.75824175824176,95,5,0.1978021978021978,0.3626373626373626,0,0,0,0,82,0.41624365482233505,0.9010989010989011,0.03498293515358362,14.770050913250572,12.164880546075086,41.41077710685221,13.882420770355925,809.0234332220682,3068.652322303012,132.6889284874301,-0.30219780219780223,695.7872359243146,852,9.362637362637363,0.363481228668942,725,7.967032967032967,0.30930034129692835,359,3.9450549450549453,0.15315699658703072,197,2.1648351648351647,0.0840443686006826,142,1.5604395604395604,0.060580204778156996,73,0.8021978021978022,0.03114334470989761,12,0.13186813186813187,0.005119453924914676,160,1.7582417582417582,102,1.120879120879121,0.043515358361774746,78,0.8571428571428571,0.033276450511945395,41,0.45054945054945056,0.01749146757679181,60,0.6593406593406593,0.6593406593406593,5,0.054945054945054944,0.0021331058020477816,330,3.6263736263736264,0.1407849829351536,31,0.34065934065934067,0.013225255972696246,1.6463310580204777,4.951365187713311,0.4213615023474178,0.16666666666666666,0.014084507042253521,0.11971830985915492,0.04812206572769953,0.005868544600938967,0.036384976525821594,1
24334,4334,8400,185,7,7,55,3476.285714285714,78.8,31237,17,1837.4705882352941,3988.1633855508426,1,1095,0.04499876715706419,262,1.4162162162162162,37.42857142857143,59,0.31891891891891894,8.428571428571429,7,0.03783783783783784,1,23.427027027027027,62,2,0.17297297297297298,0.32972972972972975,0,0,0,0,181,0.556923076923077,0.9783783783783784,0.04176280572219659,16.728631187717482,15.950789109367786,19.087947355292556,16.416868182441792,452.6195417752778,1707.1259562020985,95.17348066498138,-0.5648648648648649,385.988171357338,1244,6.724324324324324,0.2870327641901246,1348,7.286486486486487,0.31102907245039224,518,2.8,0.11952007383479464,325,1.7567567567567568,0.0749884633133364,159,0.8594594594594595,0.03668666359021689,81,0.43783783783783786,0.01868943239501615,7,0.03783783783783784,0.0016151361329026304,530,2.864864864864865,260,1.4054054054054055,0.05999077065066913,171,0.9243243243243243,0.03945546838947854,67,0.3621621621621622,0.01545916012921089,172,0.9297297297297298,0.9297297297297298,5,0.02702702702702703,0.0011536686663590216,579,3.1297297297297297,0.1335948315643747,42,0.22702702702702704,0.009690816797415782,1.9381633594831564,5.614674665436087,0.41639871382636656,0.12781350482315113,0.005627009646302251,0.2090032154340836,0.053858520900321546,0.0040192926045016075,0.03376205787781351,1
